record_id,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count,is_weekend,hour_of_day
2441,2023-01-02 16:40:00,1,Civil Lines,25.4486,81.8333,63.0,33.71,120,59,5,56,Fog,Monday,0,0,1.07,40,3,7,13,0,16
4729,2023-01-04 06:40:00,9,MNNIT Gate,25.492,81.8639,101.0,33.6,120,56,4,60,Clear,Wednesday,0,0,2.09,58,10,12,21,0,6
1955,2023-01-02 08:30:00,5,Naini Bridge,25.4088,81.8592,281.0,23.67,120,79,6,35,Clear,Monday,0,0,5.28,178,24,26,53,0,8
5274,2023-01-04 15:50:00,4,Tagore Town,25.4675,81.8867,101.0,32.63,120,62,4,54,Light Rain,Wednesday,0,0,2.04,62,11,9,19,0,15
8943,2023-01-07 05:00:00,3,Chowk,25.4314,81.8437,72.0,33.61,120,48,4,68,Cold Wave,Saturday,0,0,1.36,46,6,7,13,1,5
5806,2023-01-05 00:40:00,6,Allahabad Junction,25.4358,81.8307,70.0,41.37,120,48,4,68,Clear,Thursday,0,0,1.32,45,7,5,13,0,0
5346,2023-01-04 17:00:00,6,Allahabad Junction,25.4358,81.8307,277.0,23.62,120,88,5,27,Clear,Wednesday,0,0,5.37,174,26,26,22,0,17
341,2023-01-01 05:40:00,1,Civil Lines,25.4486,81.8333,106.0,35.16,120,64,5,51,Clear,Sunday,1,1,2.16,61,11,11,23,1,5
9300,2023-01-07 10:50:00,10,Minto Park,25.4352,81.882,204.0,25.86,120,80,5,35,Clear,Saturday,0,0,4.29,118,17,31,38,1,10
9206,2023-01-07 09:20:00,6,Allahabad Junction,25.4358,81.8307,143.0,30.56,120,52,4,64,Clear,Saturday,0,0,2.92,91,17,11,24,1,9
6695,2023-01-05 15:30:00,5,Naini Bridge,25.4088,81.8592,45.0,41.61,120,54,4,62,Heatwave,Thursday,0,0,1.02,26,6,5,8,0,15
7749,2023-01-06 09:00:00,9,MNNIT Gate,25.492,81.8639,161.0,30.25,120,81,6,33,Clear,Friday,0,0,2.94,110,14,12,25,0,9
115,2023-01-01 01:50:00,5,Naini Bridge,25.4088,81.8592,46.0,40.81,120,58,5,57,Clear,Sunday,1,0,0.72,30,2,4,10,1,1
3879,2023-01-03 16:30:00,9,MNNIT Gate,25.492,81.8639,85.0,36.99,120,50,3,67,Clear,Tuesday,0,0,1.55,49,6,9,21,0,16
2578,2023-01-02 18:50:00,8,Jhunsi,25.4326,81.9061,60.0,37.96,120,65,3,52,Cold Wave,Monday,0,0,1.21,36,8,3,22,0,18
9218,2023-01-07 09:30:00,8,Jhunsi,25.4326,81.9061,149.0,29.31,120,59,5,56,Heatwave,Saturday,0,0,3.25,91,15,21,22,1,9
7796,2023-01-06 09:50:00,6,Allahabad Junction,25.4358,81.8307,217.0,25.61,120,86,5,29,Clear,Friday,0,0,4.39,128,23,21,45,0,9
1759,2023-01-02 05:10:00,9,MNNIT Gate,25.492,81.8639,80.0,37.1,120,63,5,52,Clear,Monday,0,0,1.5,53,7,7,13,0,5
6893,2023-01-05 18:50:00,3,Chowk,25.4314,81.8437,150.0,30.18,120,58,4,58,Clear,Thursday,0,0,2.94,88,13,17,32,0,18
9510,2023-01-07 14:20:00,10,Minto Park,25.4352,81.882,147.0,28.77,120,56,5,59,Clear,Saturday,0,0,2.9,86,14,15,32,1,14
2567,2023-01-02 18:40:00,7,Phaphamau,25.4945,81.8686,151.0,24.58,120,72,5,43,Fog,Monday,0,0,2.71,98,14,9,30,0,18
6456,2023-01-05 11:30:00,6,Allahabad Junction,25.4358,81.8307,37.0,46.79,120,53,6,61,Heatwave,Thursday,0,0,0.61,28,2,3,4,0,11
7327,2023-01-06 02:00:00,7,Phaphamau,25.4945,81.8686,46.0,40.34,120,58,5,57,Light Rain,Friday,0,0,1.01,28,5,6,7,0,2
6046,2023-01-05 04:40:00,6,Allahabad Junction,25.4358,81.8307,54.0,41.51,120,58,4,58,Clear,Thursday,0,0,0.91,33,5,2,14,0,4
1312,2023-01-01 21:50:00,2,Katra,25.455,81.8463,70.0,38.0,120,60,6,54,Clear,Sunday,1,1,1.23,46,5,6,13,1,21
789,2023-01-01 13:00:00,9,MNNIT Gate,25.492,81.8639,64.0,41.94,120,64,5,51,Clear,Sunday,1,0,1.33,39,8,5,12,1,13
3596,2023-01-03 11:50:00,6,Allahabad Junction,25.4358,81.8307,56.0,27.58,120,56,6,58,Heavy Rain,Tuesday,0,0,1.07,35,2,10,9,0,11
6256,2023-01-05 08:10:00,6,Allahabad Junction,25.4358,81.8307,139.0,33.74,120,56,6,58,Clear,Thursday,0,0,2.58,89,12,12,26,0,8
9790,2023-01-07 19:00:00,10,Minto Park,25.4352,81.882,143.0,30.21,120,55,4,61,Clear,Saturday,0,0,2.97,86,13,19,25,1,19
1295,2023-01-01 21:30:00,5,Naini Bridge,25.4088,81.8592,22.0,49.69,120,57,5,58,Clear,Sunday,1,0,0.43,10,3,1,8,1,21
3707,2023-01-03 13:40:00,7,Phaphamau,25.4945,81.8686,29.0,49.41,120,63,4,53,Clear,Tuesday,0,0,0.72,17,3,6,3,0,13
7001,2023-01-05 20:40:00,1,Civil Lines,25.4486,81.8333,159.0,26.69,120,81,6,33,Clear,Thursday,0,0,3.16,95,13,20,31,0,20
1568,2023-01-02 02:00:00,8,Jhunsi,25.4326,81.9061,122.0,30.29,120,58,6,56,Heatwave,Monday,0,0,2.98,63,17,18,24,0,2
473,2023-01-01 07:50:00,3,Chowk,25.4314,81.8437,69.0,35.28,120,58,5,57,Light Rain,Sunday,1,0,1.17,49,6,3,11,1,7
8053,2023-01-06 14:10:00,3,Chowk,25.4314,81.8437,54.0,36.14,120,62,6,52,Light Rain,Friday,0,3,1.29,34,10,3,7,0,14
9735,2023-01-07 18:10:00,5,Naini Bridge,25.4088,81.8592,110.05375253549695,27.78,120,79,3,38,Clear,Saturday,0,0,3.78,117,16,21,48,1,18
1487,2023-01-02 00:40:00,7,Phaphamau,25.4945,81.8686,126.0,31.61,120,55,4,61,Cold Wave,Monday,0,0,2.44,75,15,7,29,0,0
2699,2023-01-02 20:50:00,9,MNNIT Gate,25.492,81.8639,146.0,31.29,120,63,6,51,Clear,Monday,0,0,3.2,90,19,14,23,0,20
4315,2023-01-03 23:50:00,5,Naini Bridge,25.4088,81.8592,127.0,31.28,120,62,3,55,Clear,Tuesday,0,0,2.86,70,13,20,24,0,23
5642,2023-01-04 22:00:00,2,Katra,25.455,81.8463,63.0,29.28,120,67,3,50,Heavy Rain,Wednesday,0,0,1.4,36,8,7,12,0,22
428,2023-01-01 07:00:00,8,Jhunsi,25.4326,81.9061,52.0,42.95,120,65,3,52,Clear,Sunday,1,0,1.02,31,5,5,11,1,7
8683,2023-01-07 00:40:00,3,Chowk,25.4314,81.8437,74.0,39.77,120,64,4,52,Clear,Saturday,0,0,1.33,45,6,6,17,1,0
936,2023-01-01 15:30:00,6,Allahabad Junction,25.4358,81.8307,31.0,37.36,120,56,7,57,Fog,Sunday,1,0,0.68,14,3,5,9,1,15
3193,2023-01-03 05:10:00,3,Chowk,25.4314,81.8437,115.0,32.83,120,55,4,61,Cold Wave,Tuesday,0,0,2.36,72,12,12,19,0,5
594,2023-01-01 09:50:00,4,Tagore Town,25.4675,81.8867,110.0,33.8,120,57,5,58,Clear,Sunday,1,0,2.26,71,11,12,16,1,9
4538,2023-01-04 03:30:00,8,Jhunsi,25.4326,81.9061,139.0,31.38,120,58,5,57,Clear,Wednesday,0,0,2.76,94,15,11,19,0,3
6940,2023-01-05 19:30:00,10,Minto Park,25.4352,81.882,144.0,28.96,120,69,4,47,Cold Wave,Thursday,0,0,2.8,84,11,18,31,0,19
2878,2023-01-02 23:50:00,8,Jhunsi,25.4326,81.9061,107.0,34.58,120,59,7,54,Clear,Monday,0,0,2.13,63,11,10,23,0,23
60,2023-01-01 05:40:00,4,Tagore Town,25.4675,81.8867,36.0,25.27,120,56,2,62,Clear,Sunday,1,2,0.75,22,5,2,7,1,5
4236,2023-01-03 22:30:00,6,Allahabad Junction,25.4358,81.8307,105.0,32.33,120,55,5,60,Clear,Tuesday,0,0,2.29,64,13,11,17,0,22
9163,2023-01-07 08:40:00,3,Chowk,25.4314,81.8437,105.0,35.41,120,54,6,60,Clear,Saturday,0,0,2.35,62,14,11,18,1,8
2368,2023-01-02 15:20:00,8,Jhunsi,25.4326,81.9061,43.0,47.04,120,66,5,49,Clear,Monday,0,0,1.0,23,6,5,9,0,15
1145,2023-01-01 19:00:00,5,Naini Bridge,25.4088,81.8592,115.0,33.23,120,55,6,59,Clear,Sunday,1,0,2.62,64,11,20,20,1,19
5035,2023-01-04 11:50:00,5,Naini Bridge,25.4088,81.8592,86.0,34.58,120,64,5,51,Cold Wave,Wednesday,0,0,1.81,66,9,10,15,0,11
31,2023-01-01 00:30:00,1,Civil Lines,25.4486,81.8333,126.0,31.56,120,61,5,54,Clear,Sunday,1,1,2.94,69,17,16,24,1,0
4700,2023-01-04 06:10:00,10,Minto Park,25.4352,81.882,100.0,34.51,120,55,5,60,Cold Wave,Wednesday,0,0,2.11,60,11,11,18,0,6
8549,2023-01-06 22:20:00,9,MNNIT Gate,25.492,81.8639,108.0,28.64,120,60,4,56,Clear,Friday,0,0,2.61,59,15,15,19,0,22
5009,2023-01-04 11:20:00,9,MNNIT Gate,25.492,81.8639,77.0,40.61,120,56,5,59,Clear,Wednesday,0,0,1.62,44,5,14,14,0,11
4747,2023-01-04 07:00:00,7,Phaphamau,25.4945,81.8686,302.0,20.36,120,67,5,48,Light Rain,Wednesday,0,0,6.17,181,31,32,58,0,7
1845,2023-01-02 06:40:00,5,Naini Bridge,25.4088,81.8592,87.0,38.51,120,62,4,54,Clear,Monday,0,0,1.69,54,9,7,17,0,6
7060,2023-01-05 21:30:00,10,Minto Park,25.4352,81.882,71.0,40.14,120,63,5,52,Clear,Thursday,0,0,1.41,44,7,7,13,0,21
3541,2023-01-03 11:00:00,1,Civil Lines,25.4486,81.8333,118.0,31.76,120,59,5,56,Clear,Tuesday,0,0,2.23,73,9,13,23,0,11
8495,2023-01-06 21:30:00,5,Naini Bridge,25.4088,81.8592,92.0,34.72,120,49,5,66,Clear,Friday,0,0,2.11,58,12,11,11,0,21
9551,2023-01-07 15:10:00,1,Civil Lines,25.4486,81.8333,98.0,33.57,120,63,4,53,Clear,Saturday,0,0,1.85,59,8,10,21,1,15
4618,2023-01-04 04:50:00,8,Jhunsi,25.4326,81.9061,95.0,37.32,120,55,5,60,Clear,Wednesday,0,0,1.62,62,3,13,17,0,4
1347,2023-01-01 22:20:00,7,Phaphamau,25.4945,81.8686,57.0,40.2,120,65,3,52,Clear,Sunday,1,0,1.22,34,6,7,10,1,22
9318,2023-01-07 11:10:00,8,Jhunsi,25.4326,81.9061,88.0,28.95,120,53,6,61,Fog,Saturday,0,0,2.28,52,17,8,11,1,11
6815,2023-01-05 17:30:00,5,Naini Bridge,25.4088,81.8592,90.0,30.21,120,60,6,54,Heatwave,Thursday,0,0,1.96,60,13,6,11,0,17
7780,2023-01-06 09:30:00,10,Minto Park,25.4352,81.882,243.0,24.76,120,81,3,36,Clear,Friday,0,0,4.36,153,18,22,50,0,9
4772,2023-01-04 07:30:00,2,Katra,25.455,81.8463,283.0,24.81,120,72,6,42,Clear,Wednesday,0,0,5.74,172,24,37,50,0,7
7729,2023-01-06 08:40:00,9,MNNIT Gate,25.492,81.8639,184.0,26.16,120,84,4,32,Clear,Friday,0,0,3.76,106,20,18,40,0,8
8352,2023-01-06 19:10:00,2,Katra,25.455,81.8463,191.0,26.39,120,83,4,33,Clear,Friday,0,0,4.08,106,19,26,40,0,19
8460,2023-01-06 20:50:00,10,Minto Park,25.4352,81.882,145.0,30.32,120,64,4,52,Clear,Friday,0,0,3.26,85,19,16,25,0,20
6391,2023-01-05 10:30:00,1,Civil Lines,25.4486,81.8333,35.0,40.86,120,56,5,59,Light Rain,Thursday,0,0,0.73,19,5,2,9,0,10
3986,2023-01-03 18:20:00,6,Allahabad Junction,25.4358,81.8307,166.0,30.0,120,68,5,47,Clear,Tuesday,0,0,3.22,101,16,15,34,0,18
1322,2023-01-01 22:00:00,2,Katra,25.455,81.8463,39.0,46.11,120,67,3,50,Clear,Sunday,1,1,0.84,25,4,5,5,1,22
703,2023-01-01 11:40:00,3,Chowk,25.4314,81.8437,36.0,46.81,120,60,6,54,Light Rain,Sunday,1,0,0.73,26,4,3,3,1,11
3288,2023-01-03 06:40:00,8,Jhunsi,25.4326,81.9061,54.0,38.35,120,58,5,57,Clear,Tuesday,0,0,0.83,31,2,5,16,0,6
2378,2023-01-02 15:30:00,8,Jhunsi,25.4326,81.9061,99.0,35.5,120,60,6,54,Clear,Monday,0,0,1.77,60,8,8,23,0,15
522,2023-01-01 08:40:00,2,Katra,25.455,81.8463,141.0,30.49,120,56,5,59,Clear,Sunday,1,1,2.27,100,8,10,23,1,8
5218,2023-01-04 14:50:00,8,Jhunsi,25.4326,81.9061,72.0,39.84,120,62,5,53,Clear,Wednesday,0,0,1.52,44,6,11,11,0,14
10041,2023-01-07 23:20:00,1,Civil Lines,25.4486,81.8333,63.0,41.88,120,63,5,52,Cold Wave,Saturday,0,0,1.13,41,5,5,12,1,23
4052,2023-01-03 19:30:00,2,Katra,25.455,81.8463,228.0,24.82,120,84,5,31,Clear,Tuesday,0,0,4.64,147,21,27,33,0,19
5747,2023-01-04 23:40:00,7,Phaphamau,25.4945,81.8686,119.0,32.35,120,63,5,52,Clear,Wednesday,0,0,2.19,80,10,10,19,0,23
2813,2023-01-02 22:50:00,3,Chowk,25.4314,81.8437,97.0,28.77,120,57,5,58,Fog,Monday,0,0,1.77,55,9,7,26,0,22
1155,2023-01-01 19:10:00,5,Naini Bridge,25.4088,81.8592,119.0,34.06,120,62,4,54,Clear,Sunday,1,0,2.24,67,10,12,30,1,19
6991,2023-01-05 20:30:00,1,Civil Lines,25.4486,81.8333,117.0,34.79,120,69,6,45,Clear,Thursday,0,0,2.12,65,11,8,33,0,20
8847,2023-01-07 03:20:00,7,Phaphamau,25.4945,81.8686,65.0,39.98,120,62,3,55,Clear,Saturday,0,0,1.17,39,3,9,14,1,3
1131,2023-01-01 18:50:00,1,Civil Lines,25.4486,81.8333,91.0,25.84,120,68,6,46,Heavy Rain,Sunday,1,1,2.0,55,13,7,16,1,18
6817,2023-01-05 17:30:00,7,Phaphamau,25.4945,81.8686,164.0,26.88,120,75,5,40,Heatwave,Thursday,0,0,3.29,99,18,14,33,0,17
4050,2023-01-03 19:20:00,10,Minto Park,25.4352,81.882,230.0,24.65,120,85,4,31,Clear,Tuesday,0,0,4.82,154,27,21,28,0,19
6553,2023-01-05 13:10:00,3,Chowk,25.4314,81.8437,60.0,39.23,120,60,4,56,Clear,Thursday,0,0,1.53,35,9,9,7,0,13
2833,2023-01-02 23:10:00,3,Chowk,25.4314,81.8437,121.0,32.18,120,63,4,53,Clear,Monday,0,0,2.45,80,13,11,17,0,23
7017,2023-01-05 20:50:00,7,Phaphamau,25.4945,81.8686,166.0,24.2,120,72,5,43,Light Rain,Thursday,0,0,3.65,105,21,17,23,0,20
1115,2023-01-01 18:30:00,5,Naini Bridge,25.4088,81.8592,73.0,38.89,120,54,6,60,Heatwave,Sunday,1,0,1.5,40,7,9,17,1,18
9461,2023-01-07 13:40:00,1,Civil Lines,25.4486,81.8333,53.0,39.64,120,56,2,62,Clear,Saturday,0,0,1.08,31,7,3,12,1,13
4261,2023-01-03 23:00:00,1,Civil Lines,25.4486,81.8333,119.0,31.62,120,68,3,49,Light Rain,Tuesday,0,0,2.38,68,12,12,27,0,23
6292,2023-01-05 08:50:00,2,Katra,25.455,81.8463,115.0,32.18,120,61,5,54,Cold Wave,Thursday,0,0,2.78,70,17,14,14,0,8
7124,2023-01-05 22:40:00,4,Tagore Town,25.4675,81.8867,1.0,56.53,120,66,5,49,Light Rain,Thursday,0,0,0.08,0,1,0,0,0,22
5454,2023-01-04 18:50:00,4,Tagore Town,25.4675,81.8867,198.0,27.39,120,80,4,36,Clear,Wednesday,0,0,3.98,117,22,17,42,0,18
9120,2023-01-07 07:50:00,10,Minto Park,25.4352,81.882,130.0,30.29,120,58,3,59,Clear,Saturday,0,0,2.82,77,15,15,23,1,7
8766,2023-01-07 02:00:00,6,Allahabad Junction,25.4358,81.8307,83.0,37.05,120,60,2,58,Clear,Saturday,0,0,1.71,50,8,10,15,1,2
9373,2023-01-07 12:10:00,3,Chowk,25.4314,81.8437,100.0,34.48,120,59,5,56,Clear,Saturday,0,0,1.82,67,9,7,17,1,12
1242,2023-01-01 20:40:00,2,Katra,25.455,81.8463,128.0,29.27,120,58,5,57,Clear,Sunday,1,1,2.46,84,11,13,20,1,20
2009,2023-01-02 09:20:00,9,MNNIT Gate,25.492,81.8639,234.0,24.12,120,81,6,33,Clear,Monday,0,0,5.15,132,29,26,47,0,9
3155,2023-01-03 04:30:00,5,Naini Bridge,25.4088,81.8592,89.0,33.23,120,59,5,56,Clear,Tuesday,0,0,1.81,52,10,8,19,0,4
5584,2023-01-04 21:00:00,4,Tagore Town,25.4675,81.8867,75.0,37.38,120,62,3,55,Clear,Wednesday,0,0,1.48,39,4,13,19,0,21
2265,2023-01-02 13:40:00,5,Naini Bridge,25.4088,81.8592,116.0,31.44,120,60,5,55,Clear,Monday,0,0,2.61,55,13,17,31,0,13
2153,2023-01-02 11:50:00,3,Chowk,25.4314,81.8437,130.0,30.36,120,57,4,59,Cold Wave,Monday,0,0,2.66,76,12,16,26,0,11
537,2023-01-01 08:50:00,7,Phaphamau,25.4945,81.8686,99.0,36.25,120,62,5,53,Clear,Sunday,1,0,1.68,65,7,7,20,1,8
9799,2023-01-07 19:10:00,9,MNNIT Gate,25.492,81.8639,200.0,27.93,120,81,4,35,Clear,Saturday,0,0,3.62,127,16,17,40,1,19
2403,2023-01-02 16:00:00,3,Chowk,25.4314,81.8437,134.0,32.87,120,62,5,53,Clear,Monday,0,0,2.68,86,14,12,22,0,16
6446,2023-01-05 11:20:00,6,Allahabad Junction,25.4358,81.8307,53.0,41.59,120,58,4,58,Clear,Thursday,0,0,1.09,32,4,8,9,0,11
8913,2023-01-07 04:30:00,3,Chowk,25.4314,81.8437,96.0,32.4,120,55,5,60,Clear,Saturday,0,0,2.04,55,10,12,19,1,4
4429,2023-01-04 01:40:00,9,MNNIT Gate,25.492,81.8639,108.06882591093117,39.32,120,59,4,57,Light Rain,Wednesday,0,0,2.1514357429718873,27,9,7,13,0,1
4136,2023-01-03 20:50:00,6,Allahabad Junction,25.4358,81.8307,254.0,25.53,120,83,4,33,Clear,Tuesday,0,0,5.61,139,29,33,53,0,20
108,2023-01-01 01:40:00,8,Jhunsi,25.4326,81.9061,68.0,39.44,120,60,3,57,Clear,Sunday,1,0,1.49,39,8,8,13,1,1
4382,2023-01-04 01:00:00,2,Katra,25.455,81.8463,73.0,27.07,120,55,5,60,Heavy Rain,Wednesday,0,0,1.49,42,8,7,16,0,1
1433,2023-01-01 23:50:00,3,Chowk,25.4314,81.8437,44.0,43.21,120,56,6,58,Clear,Sunday,1,0,1.11,19,7,6,22,1,23
2329,2023-01-02 14:40:00,9,MNNIT Gate,25.492,81.8639,104.0,33.63,120,60,6,54,Heatwave,Monday,0,0,2.1514357429718873,65,14,5,20,0,14
9310,2023-01-07 11:00:00,10,Minto Park,25.4352,81.882,107.0,33.37,120,58,4,58,Clear,Saturday,0,0,2.11,68,8,14,17,1,11
8346,2023-01-06 19:00:00,6,Allahabad Junction,25.4358,81.8307,287.0,23.04,120,79,3,38,Clear,Friday,0,0,6.19,166,31,36,54,0,19
4104,2023-01-03 20:20:00,4,Tagore Town,25.4675,81.8867,137.0,31.26,120,54,5,61,Clear,Tuesday,0,0,3.25,76,15,24,22,0,20
8861,2023-01-07 03:40:00,1,Civil Lines,25.4486,81.8333,126.0,31.45,120,64,4,52,Clear,Saturday,0,0,2.96,65,18,15,28,1,3
7495,2023-01-06 04:50:00,5,Naini Bridge,25.4088,81.8592,139.0,29.56,120,56,5,59,Clear,Friday,0,0,3.15,86,18,16,19,0,4
3871,2023-01-03 16:30:00,1,Civil Lines,25.4486,81.8333,78.0,33.60973357553739,120,66,4,50,Clear,Tuesday,0,0,1.5,49,6,9,14,0,16
8933,2023-01-07 04:50:00,3,Chowk,25.4314,81.8437,41.0,51.02,120,57,5,58,Clear,Saturday,0,0,1.08,26,8,4,3,1,4
2354,2023-01-02 15:10:00,4,Tagore Town,25.4675,81.8867,46.0,42.93,120,68,4,48,Cold Wave,Monday,0,0,0.92,27,5,11,10,0,15
8687,2023-01-07 00:40:00,7,Phaphamau,25.4945,81.8686,128.0,32.44,120,59,5,56,Clear,Saturday,0,0,2.42,65,12,10,32,1,0
2166,2023-01-02 12:00:00,6,Allahabad Junction,25.4358,81.8307,123.0,34.09,120,63,6,51,Clear,Monday,0,0,2.4,71,11,13,28,0,12
6298,2023-01-05 08:50:00,8,Jhunsi,25.4326,81.9061,105.0,33.28,120,60,5,55,Cold Wave,Thursday,0,0,2.24,55,15,7,28,0,8
7035,2023-01-05 21:10:00,5,Naini Bridge,25.4088,81.8592,68.0,38.01,120,61,3,56,Clear,Thursday,0,0,1.57,44,9,8,7,0,21
4760,2023-01-04 07:10:00,10,Minto Park,25.4352,81.882,223.0,25.17,120,79,5,36,Heatwave,Wednesday,0,0,4.88,142,11,18,32,0,7
6039,2023-01-05 04:30:00,9,MNNIT Gate,25.492,81.8639,37.0,43.17,120,60,4,56,Light Rain,Thursday,0,0,0.58,24,3,1,9,0,4
4100,2023-01-03 20:10:00,10,Minto Park,25.4352,81.882,236.0,23.53,120,88,4,28,Clear,Tuesday,0,0,4.34,154,16,26,40,0,20
674,2023-01-01 11:10:00,4,Tagore Town,25.4675,81.8867,56.0,40.74,120,61,5,54,Clear,Sunday,1,0,1.14,35,5,7,9,1,11
908,2023-01-01 15:00:00,8,Jhunsi,25.4326,81.9061,39.0,45.18,120,55,5,60,Clear,Sunday,1,0,0.8,27,4,4,4,1,15
3522,2023-01-03 10:40:00,2,Katra,25.455,81.8463,247.0,24.83,120,78,5,37,Clear,Tuesday,0,0,4.53,148,19,24,56,0,10
1730,2023-01-02 04:40:00,10,Minto Park,25.4352,81.882,132.0,31.69,120,63,6,51,Clear,Monday,0,0,3.37,63,26,11,32,0,4
1055,2023-01-01 17:30:00,5,Naini Bridge,25.4088,81.8592,73.0,31.4,120,55,4,61,Heatwave,Sunday,1,0,1.38,48,8,4,13,1,17
8911,2023-01-07 04:30:00,1,Civil Lines,25.4486,81.8333,47.0,40.62,120,63,4,53,Clear,Saturday,0,0,0.92,27,3,7,10,1,4
1383,2023-01-01 23:00:00,3,Chowk,25.4314,81.8437,50.0,43.81,120,68,6,46,Clear,Sunday,1,0,1.01,26,6,4,14,1,23
460,2023-01-01 07:30:00,10,Minto Park,25.4352,81.882,119.0,30.25,120,64,6,50,Clear,Sunday,1,0,2.76,65,17,13,24,1,7
4608,2023-01-04 04:40:00,8,Jhunsi,25.4326,81.9061,87.0,36.74,120,54,6,60,Clear,Wednesday,0,0,2.04,46,10,14,17,0,4
4094,2023-01-03 20:10:00,4,Tagore Town,25.4675,81.8867,162.0,30.96,120,79,4,37,Clear,Tuesday,0,0,3.15,101,18,11,32,0,20
9043,2023-01-07 06:40:00,3,Chowk,25.4314,81.8437,68.0,37.23,120,63,6,51,Clear,Saturday,0,0,1.68,36,9,11,12,1,6
7852,2023-01-06 10:50:00,2,Katra,25.455,81.8463,205.0,24.3,120,79,6,35,Light Rain,Friday,0,0,3.83,125,18,18,44,0,10
4879,2023-01-04 09:10:00,9,MNNIT Gate,25.492,81.8639,144.0,31.49,120,63,4,53,Cold Wave,Wednesday,0,0,3.25,84,19,16,25,0,9
1463,2023-01-02 00:20:00,3,Chowk,25.4314,81.8437,97.0,31.57,120,48,3,69,Light Rain,Monday,0,0,2.18,52,12,12,21,0,0
3125,2023-01-03 04:00:00,5,Naini Bridge,25.4088,81.8592,70.0,40.07,120,58,5,57,Clear,Tuesday,0,0,1.0,49,4,2,15,0,4
5273,2023-01-04 15:50:00,3,Chowk,25.4314,81.8437,54.0,37.49,120,62,4,51,Light Rain,Wednesday,0,0,1.16,29,5,8,12,0,15
4655,2023-01-04 05:30:00,5,Naini Bridge,25.4088,81.8592,99.0,33.07,120,59,5,56,Heatwave,Wednesday,0,0,1.87,58,7,12,22,0,5
6193,2023-01-05 07:10:00,3,Chowk,25.4314,81.8437,90.0,36.34,120,59,5,56,Clear,Thursday,0,0,1.87,55,10,9,16,0,7
1170,2023-01-01 19:20:00,10,Minto Park,25.4352,81.882,78.0,32.63,120,68,5,47,Light Rain,Sunday,1,0,1.28,49,6,4,19,1,19
6851,2023-01-05 18:10:00,1,Civil Lines,25.4486,81.8333,82.0,39.61,120,63,5,52,Clear,Thursday,0,0,1.75,48,10,8,16,0,18
7632,2023-01-06 07:10:00,2,Katra,25.455,81.8463,157.0,32.85,120,87,4,29,Clear,Friday,0,0,3.52,80,21,17,39,0,7
737,2023-01-01 12:10:00,7,Phaphamau,25.4945,81.8686,37.0,43.71,120,57,5,58,Clear,Sunday,1,0,0.81,21,4,5,7,1,12
4828,2023-01-04 08:20:00,8,Jhunsi,25.4326,81.9061,189.0,24.93,120,76,3,41,Light Rain,Wednesday,0,0,2.1942451874366764,115,25,14,35,0,8
404,2023-01-01 06:40:00,4,Tagore Town,25.4675,81.8867,31.0,46.52,120,53,4,63,Heatwave,Sunday,1,0,0.72,21,4,4,22,1,6
4763,2023-01-04 07:20:00,3,Chowk,25.4314,81.8437,207.0,25.52,120,76,5,39,Clear,Wednesday,0,0,4.15,110,23,18,56,0,7
1964,2023-01-02 08:40:00,4,Tagore Town,25.4675,81.8867,222.0,24.16,120,75,4,41,Clear,Monday,0,0,3.74,134,17,14,57,0,8
689,2023-01-01 11:20:00,9,MNNIT Gate,25.492,81.8639,52.0,26.86,120,58,5,57,Heavy Rain,Sunday,1,0,0.95,32,4,5,11,1,11
602,2023-01-01 10:00:00,2,Katra,25.455,81.8463,113.0,26.37,120,58,4,58,Fog,Sunday,1,1,2.26,74,10,13,16,1,10
9854,2023-01-07 20:10:00,4,Tagore Town,25.4675,81.8867,162.0,28.87,120,81,3,36,Clear,Saturday,0,0,3.26,101,14,20,27,1,20
6361,2023-01-05 10:00:00,1,Civil Lines,25.4486,81.8333,66.0,38.93,120,62,5,53,Heatwave,Thursday,0,0,1.52,38,10,6,12,0,10
3159,2023-01-03 04:30:00,9,MNNIT Gate,25.492,81.8639,79.0,34.4,120,62,5,53,Clear,Tuesday,0,0,1.59,45,8,8,18,0,4
4833,2023-01-04 08:30:00,3,Chowk,25.4314,81.8437,252.0,22.13,120,83,5,32,Cold Wave,Wednesday,0,0,4.73,161,21,24,46,0,8
5589,2023-01-04 21:00:00,9,MNNIT Gate,25.492,81.8639,110.0,35.78,120,66,4,50,Clear,Wednesday,0,0,2.18,62,9,14,25,0,21
434,2023-01-01 07:10:00,4,Tagore Town,25.4675,81.8867,110.0,33.76,120,55,4,61,Clear,Sunday,1,0,2.38,67,13,12,18,1,7
2664,2023-01-02 20:20:00,4,Tagore Town,25.4675,81.8867,225.0,24.22,120,82,4,34,Heatwave,Monday,0,0,4.14,146,19,19,41,0,20
1598,2023-01-02 02:30:00,8,Jhunsi,25.4326,81.9061,137.0,28.0,120,65,5,51,Clear,Monday,0,0,3.13,77,17,18,25,0,2
7013,2023-01-05 20:50:00,3,Chowk,25.4314,81.8437,130.0,29.53,120,62,3,55,Light Rain,Thursday,0,0,2.72,75,13,16,26,0,20
